subject,session,run,trial_idx,npy_path,image_name,category,caption,label
sub-14,ses-02,run-04,60,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04099969_6769,chair,Wooden rocking chair on carpeted floor,8
sub-14,ses-02,run-04,61,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04344873_4136,sofa,"Sorry, I can't see a sofa in this image.",17
sub-14,ses-02,run-04,62,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,009924,motorbike,White motorbike on red carpet indoors,14
sub-14,ses-02,run-04,63,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,006379,bird,Birds gather by the rocky water edge,2
sub-14,ses-02,run-04,64,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2009_000839,dog,Dog with long ears on green grass,11
sub-14,ses-02,run-04,65,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04344873_32891,sofa,Beige sectional sofa with striped rug,17
sub-14,ses-02,run-04,66,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2008_004414,car,Green car parked near apartment buildings,6
sub-14,ses-02,run-04,67,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2011_001229,bird,Bird perched on a weathered metal rail,2
sub-14,ses-02,run-04,68,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n02791124_4319,chair,Barber chair with striped cloth in salon,8
sub-14,ses-02,run-04,69,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2009_001323,horse,White horse standing in a fenced pen,13
sub-14,ses-02,run-04,70,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04099969_1890,chair,Wooden chair with patterned cushion outdoors,8
sub-14,ses-02,run-04,71,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,006835,person,Person standing beside a red bus,15
sub-14,ses-02,run-04,72,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,001030,train,Vintage red train displayed in brick museum,18
sub-14,ses-02,run-04,73,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04344873_15649,sofa,Beige sofa on a soft cream carpet,17
sub-14,ses-02,run-04,74,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04483307_8688,boat,Sailboat gliding on clear blue water,3
sub-14,ses-02,run-04,75,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,008701,person,Person relaxing on green couch with baby,15
sub-14,ses-02,run-04,76,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04487081_40890,bus,Green bus at city street intersection,5
sub-14,ses-02,run-04,77,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,005568,horse,Two horses grazing on green grass,13
sub-14,ses-02,run-04,78,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2008_001318,person,Person in black top on carpeted floor,15
sub-14,ses-02,run-04,79,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,009528,cat,Cat sleeping on a brown couch,7
sub-14,ses-02,run-04,80,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2010_000622,aeroplane,Yellow aeroplane flying above forested hills,0
sub-14,ses-02,run-04,81,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2009_000289,sheep,Sheep resting in a grassy field,16
sub-14,ses-02,run-04,82,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2009_000281,bicycle,Bicycle parked on a sunny sidewalk,1
sub-14,ses-02,run-04,83,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2010_005016,bird,White bird resting on concrete ground,2
sub-14,ses-02,run-04,84,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n03785016_24598,motorbike,Red motorbike parked beside wooden fence,14
sub-14,ses-02,run-04,85,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n03785016_15763,motorbike,Green motorbike parked on wooden porch,14
sub-14,ses-02,run-04,86,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n02417914_371,sheep,Sheep standing proudly on a large rock,16
sub-14,ses-02,run-04,87,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n03792782_32232,bicycle,Yellow bicycle parked beside green grass,1
sub-14,ses-02,run-04,88,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n02408429_11624,cow,Cow relaxing in a muddy water pond,9
sub-14,ses-02,run-04,89,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2008_003985,person,Person smiling beside blooming white flowers,15
sub-14,ses-02,run-04,90,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2011_001986,sheep,Sheep standing near a metal fence,16
sub-14,ses-02,run-04,91,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n02408429_5093,cow,Cow standing on sidewalk near greenery,9
sub-14,ses-02,run-04,92,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,2008_003347,dog,Dog jumping over agility course hurdle outdoors,11
sub-14,ses-02,run-04,93,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04344873_3805,sofa,There is no sofa in this bedroom scene,17
sub-14,ses-02,run-04,94,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n11939491_5343,flower,Orange flower with green center among leaves,12
sub-14,ses-02,run-04,95,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n03201208_6513,diningtable,Wooden diningtable with white cushioned chairs,10
sub-14,ses-02,run-04,96,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n11939491_8058,flower,Yellow flower with dark green surroundings,12
sub-14,ses-02,run-04,97,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n04483307_7760,boat,Sailing boat speeding across open water,3
sub-14,ses-02,run-04,98,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,009911,aeroplane,Aeroplane flying high in a clear sky,0
sub-14,ses-02,run-04,99,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-02/sub-14_ses-02_task-lowSpeed_run-04_1000Hz.npy,n03983396_1193,bottle,Bottle of soda drinks on a table,4
sub-14,ses-03,run-01,0,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03376595_4004,chair,Metal chair on carpeted floor by wall,8
sub-14,ses-03,run-01,1,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,009191,motorbike,Motorbike parked on a rural paved road,14
sub-14,ses-03,run-01,2,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2011_000312,bus,Two buses parked near houses and trees,5
sub-14,ses-03,run-01,3,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02410509_1538,cow,Cow grazing on dry ground near trees,9
sub-14,ses-03,run-01,4,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_005587,car,Classic car parked near historic stone building,6
sub-14,ses-03,run-01,5,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,006785,car,Yellow sports car parked on concrete pavement,6
sub-14,ses-03,run-01,6,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_002941,bottle,Bottle with floral label among tall trees,4
sub-14,ses-03,run-01,7,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04483307_16132,boat,Sailing boat gliding across blue ocean water,3
sub-14,ses-03,run-01,8,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_000858,motorbike,Motorbike with stars and stripes on pavement,14
sub-14,ses-03,run-01,9,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_000483,chair,Wooden chair on tiled outdoor patio,8
sub-14,ses-03,run-01,10,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_004749,person,Person smiling in a kitchen setting,15
sub-14,ses-03,run-01,11,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03792782_11824,bicycle,Bicycle with yellow frame on wooden floor,1
sub-14,ses-03,run-01,12,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_000041,tvmonitor,Large tvmonitor on a wooden desk setup,19
sub-14,ses-03,run-01,13,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n11939491_9070,flower,Yellow flower blooming among green leaves,12
sub-14,ses-03,run-01,14,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04487081_15234,bus,Bus driving through a busy city intersection,5
sub-14,ses-03,run-01,15,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,007845,bird,Two white bird by the water's edge,2
sub-14,ses-03,run-01,16,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_004634,dog,Dog resting on a carpeted floor,11
sub-14,ses-03,run-01,17,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03792782_59381,bicycle,Bicycle parked on pavement near brick wall,1
sub-14,ses-03,run-01,18,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,009113,cow,Cow standing on a grassy field,9
sub-14,ses-03,run-01,19,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_001023,person,Two smiling persons indoors near a wooden wall,15
sub-14,ses-03,run-01,20,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_004094,person,Two people smiling together at a party,15
sub-14,ses-03,run-01,21,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_002158,train,Train at a station platform with houses nearby,18
sub-14,ses-03,run-01,22,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03785016_7390,motorbike,Motorbike parked on a city sidewalk,14
sub-14,ses-03,run-01,23,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,007033,aeroplane,Aeroplane on wet runway near grass field,0
sub-14,ses-03,run-01,24,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_003847,cat,Cat sitting outside near a building,7
sub-14,ses-03,run-01,25,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_001967,boat,Sailboat gliding on water near mountains,3
sub-14,ses-03,run-01,26,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03782006_7121,tvmonitor,tvmonitor on wooden desk beside laptop,19
sub-14,ses-03,run-01,27,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2011_002833,dog,Bulldog dog sitting among pink flowers,11
sub-14,ses-03,run-01,28,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03782006_2624,tvmonitor,tvmonitor displaying code beside a laptop,19
sub-14,ses-03,run-01,29,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_003804,horse,Young horse standing on green grassy field,13
sub-14,ses-03,run-01,30,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03376595_8302,chair,Wooden chair on green garden grass,8
sub-14,ses-03,run-01,31,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_002215,cat,Cat standing on tiled floor near doorway,7
sub-14,ses-03,run-01,32,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_003509,cat,Cat with blue eyes near a window,7
sub-14,ses-03,run-01,33,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_000136,train,Red freight train beside a concrete bridge,18
sub-14,ses-03,run-01,34,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_001951,person,Person in a car at night,15
sub-14,ses-03,run-01,35,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03785016_5221,motorbike,Motorbike parked on grass near brick wall,14
sub-14,ses-03,run-01,36,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04344873_3912,sofa,Green sofa with cushions and wall art,17
sub-14,ses-03,run-01,37,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03201208_32663,diningtable,Wooden diningtable with chairs by a window,10
sub-14,ses-03,run-01,38,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03792782_12010,bicycle,Black bicycle parked on gravel near building,1
sub-14,ses-03,run-01,39,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03983396_3675,bottle,Vintage soda bottle collection on wooden shelf,4
sub-14,ses-03,run-01,40,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03792782_31944,bicycle,Bicycle on green grass near garden fence,1
sub-14,ses-03,run-01,41,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_004232,car,Volkswagen car parked on concrete lot,6
sub-14,ses-03,run-01,42,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04487081_14315,bus,Trolley bus on city street near buildings,5
sub-14,ses-03,run-01,43,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02412080_14605,sheep,Sheep with curved horns on dry grassy hill,16
sub-14,ses-03,run-01,44,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,001030,train,Vintage red train displayed in brick museum,18
sub-14,ses-03,run-01,45,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02412080_7765,sheep,Sheep standing on straw-covered ground,16
sub-14,ses-03,run-01,46,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_001933,dog,Dog lying on a patterned couch,11
sub-14,ses-03,run-01,47,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02410509_378,cow,Cow grazing on green grassy field,9
sub-14,ses-03,run-01,48,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,002336,bird,Colorful bird eating on a wooden table,2
sub-14,ses-03,run-01,49,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02389026_19049,horse,Horse looking out from stable fence,13
sub-14,ses-03,run-01,50,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n11939491_23627,flower,Yellow flower with green leaves and blue sky,12
sub-14,ses-03,run-01,51,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,005391,aeroplane,Aeroplane parked on a grassy field,0
sub-14,ses-03,run-01,52,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02389026_5692,horse,Horse and foal walking on grassy field,13
sub-14,ses-03,run-01,53,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03201208_22200,diningtable,Wooden diningtable with chairs on patterned carpet,10
sub-14,ses-03,run-01,54,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04483307_9889,boat,Boat sailing on a calm lake near trees,3
sub-14,ses-03,run-01,55,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_001571,dog,Dog wrapped in a brown blanket,11
sub-14,ses-03,run-01,56,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03095699_32392,boat,Boat carrying shipping containers near a bridge,3
sub-14,ses-03,run-01,57,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_001494,person,Person smiling with child near rocky wall,15
sub-14,ses-03,run-01,58,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_004471,car,Silver car parked beside grassy curb,6
sub-14,ses-03,run-01,59,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_006835,sheep,Sheep grazing on green grassy field,16
sub-14,ses-03,run-01,60,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_006737,sofa,Sofa with orange pillows in lounge area,17
sub-14,ses-03,run-01,61,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n11939491_18451,flower,Yellow flower among green leafy plants,12
sub-14,ses-03,run-01,62,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03983396_1440,bottle,Three colorful bottles on a polka dot table,4
sub-14,ses-03,run-01,63,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_000145,boat,Boat resting on a lakeshore at sunset,3
sub-14,ses-03,run-01,64,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-14/ses-03/sub-14_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02408429_930,cow,Cow relaxing in a muddy water pond,9
